IdEwidencji;IdUcznia;Wejscie;Wyjscie
930;328;2022-04-06 08:11:00;2022-04-06 14:16:00
931;232;2022-04-06 08:11:00;2022-04-06 14:16:00
932;197;2022-04-06 08:11:00;2022-04-06 14:16:00
933;3;2022-04-06 08:11:00;2022-04-06 14:37:00
934;400;2022-04-06 08:11:00;2022-04-06 14:37:00
935;321;2022-04-06 08:11:00;2022-04-06 14:37:00
936;284;2022-04-06 08:11:00;2022-04-06 14:37:00
937;225;2022-04-06 08:11:00;2022-04-06 14:37:00
938;190;2022-04-06 08:11:00;2022-04-06 14:37:00
939;179;2022-04-06 08:11:00;2022-04-06 14:37:00
940;142;2022-04-06 08:11:00;2022-04-06 14:37:00
941;106;2022-04-06 08:11:00;2022-04-06 15:29:00
942;335;2022-04-06 08:11:00;2022-04-06 15:29:00
943;239;2022-04-06 08:11:00;2022-04-06 15:29:00
944;204;2022-04-06 08:11:00;2022-04-06 15:29:00
945;6;2022-04-06 08:12:00;2022-04-06 14:38:00
946;397;2022-04-06 08:12:00;2022-04-06 14:38:00
947;318;2022-04-06 08:12:00;2022-04-06 14:38:00
948;281;2022-04-06 08:12:00;2022-04-06 14:38:00
949;222;2022-04-06 08:12:00;2022-04-06 14:38:00
950;187;2022-04-06 08:12:00;2022-04-06 14:38:00
951;176;2022-04-06 08:12:00;2022-04-06 14:38:00
952;139;2022-04-06 08:12:00;2022-04-06 14:38:00
953;22;2022-04-06 08:14:00;2022-04-06 14:11:00
954;382;2022-04-06 08:14:00;2022-04-06 14:11:00
955;303;2022-04-06 08:14:00;2022-04-06 14:11:00
956;266;2022-04-06 08:14:00;2022-04-06 14:11:00
957;161;2022-04-06 08:14:00;2022-04-06 14:11:00
958;124;2022-04-06 08:14:00;2022-04-06 14:11:00
959;124;2022-04-06 08:14:00;2022-04-06 14:11:00
960;157;2022-04-06 08:14:00;2022-04-06 14:11:00
961;304;2022-04-06 08:14:00;2022-04-06 14:11:00
962;111;2022-04-06 08:14:00;2022-04-06 14:20:00
963;330;2022-04-06 08:14:00;2022-04-06 14:20:00
964;234;2022-04-06 08:14:00;2022-04-06 14:20:00
965;199;2022-04-06 08:14:00;2022-04-06 14:20:00
966;85;2022-04-06 08:14:00;2022-04-06 14:48:00
967;355;2022-04-06 08:14:00;2022-04-06 14:48:00
968;112;2022-04-06 08:14:00;2022-04-06 15:16:00
969;329;2022-04-06 08:14:00;2022-04-06 15:16:00
970;233;2022-04-06 08:14:00;2022-04-06 15:16:00
971;198;2022-04-06 08:14:00;2022-04-06 15:16:00
972;51;2022-04-06 08:15:00;2022-04-06 14:43:00
973;8;2022-04-06 08:15:00;2022-04-06 14:52:00
974;395;2022-04-06 08:15:00;2022-04-06 14:52:00
975;316;2022-04-06 08:15:00;2022-04-06 14:52:00
976;279;2022-04-06 08:15:00;2022-04-06 14:52:00
977;220;2022-04-06 08:15:00;2022-04-06 14:52:00
978;185;2022-04-06 08:15:00;2022-04-06 14:52:00
979;174;2022-04-06 08:15:00;2022-04-06 14:52:00
980;137;2022-04-06 08:15:00;2022-04-06 14:52:00
981;5;2022-04-06 08:15:00;2022-04-06 15:21:00
982;398;2022-04-06 08:15:00;2022-04-06 15:21:00
983;319;2022-04-06 08:15:00;2022-04-06 15:21:00
984;282;2022-04-06 08:15:00;2022-04-06 15:21:00
985;223;2022-04-06 08:15:00;2022-04-06 15:21:00
986;188;2022-04-06 08:15:00;2022-04-06 15:21:00
987;177;2022-04-06 08:15:00;2022-04-06 15:21:00
988;140;2022-04-06 08:15:00;2022-04-06 15:21:00
989;74;2022-04-06 08:16:00;2022-04-06 14:47:00
990;72;2022-04-06 08:17:00;2022-04-06 14:18:00
991;91;2022-04-06 08:17:00;2022-04-06 15:31:00
992;350;2022-04-06 08:17:00;2022-04-06 15:31:00
993;4;2022-04-06 08:17:00;2022-04-06 15:38:00
994;399;2022-04-06 08:17:00;2022-04-06 15:38:00
995;320;2022-04-06 08:17:00;2022-04-06 15:38:00
996;283;2022-04-06 08:17:00;2022-04-06 15:38:00
997;224;2022-04-06 08:17:00;2022-04-06 15:38:00
998;189;2022-04-06 08:17:00;2022-04-06 15:38:00
999;178;2022-04-06 08:17:00;2022-04-06 15:38:00
1000;141;2022-04-06 08:17:00;2022-04-06 15:38:00
1001;110;2022-04-06 08:18:00;2022-04-06 14:47:00
1002;331;2022-04-06 08:18:00;2022-04-06 14:47:00
1003;235;2022-04-06 08:18:00;2022-04-06 14:47:00
1004;200;2022-04-06 08:18:00;2022-04-06 14:47:00
1005;34;2022-04-06 08:18:00;2022-04-06 14:50:00
1006;370;2022-04-06 08:18:00;2022-04-06 14:50:00
1007;291;2022-04-06 08:18:00;2022-04-06 14:50:00
1008;254;2022-04-06 08:18:00;2022-04-06 14:50:00
1009;149;2022-04-06 08:18:00;2022-04-06 14:50:00
1010;33;2022-04-06 08:19:00;2022-04-06 14:22:00
1011;371;2022-04-06 08:19:00;2022-04-06 14:22:00
1012;292;2022-04-06 08:19:00;2022-04-06 14:22:00
1013;255;2022-04-06 08:19:00;2022-04-06 14:22:00
1014;150;2022-04-06 08:19:00;2022-04-06 14:22:00
1015;116;2022-04-06 08:19:00;2022-04-06 14:27:00
1016;326;2022-04-06 08:19:00;2022-04-06 14:27:00
1017;289;2022-04-06 08:19:00;2022-04-06 14:27:00
1018;230;2022-04-06 08:19:00;2022-04-06 14:27:00
1019;195;2022-04-06 08:19:00;2022-04-06 14:27:00
1020;64;2022-04-06 08:19:00;2022-04-06 14:33:00
1021;27;2022-04-06 08:19:00;2022-04-06 15:38:00
1022;377;2022-04-06 08:19:00;2022-04-06 15:38:00
1023;298;2022-04-06 08:19:00;2022-04-06 15:38:00
1024;261;2022-04-06 08:19:00;2022-04-06 15:38:00
1025;156;2022-04-06 08:19:00;2022-04-06 15:38:00
1026;12;2022-04-06 08:20:00;2022-04-06 14:34:00
1027;391;2022-04-06 08:20:00;2022-04-06 14:34:00
1028;312;2022-04-06 08:20:00;2022-04-06 14:34:00
1029;275;2022-04-06 08:20:00;2022-04-06 14:34:00
1030;170;2022-04-06 08:20:00;2022-04-06 14:34:00
1031;133;2022-04-06 08:20:00;2022-04-06 14:34:00
1032;103;2022-04-06 08:22:00;2022-04-06 14:42:00
1033;338;2022-04-06 08:22:00;2022-04-06 14:42:00
1034;242;2022-04-06 08:22:00;2022-04-06 14:42:00
1035;207;2022-04-06 08:22:00;2022-04-06 14:42:00
1036;75;2022-04-06 08:22:00;2022-04-06 15:36:00
1037;114;2022-04-06 08:22:00;2022-04-06 15:52:00
1038;327;2022-04-06 08:22:00;2022-04-06 15:52:00
1039;231;2022-04-06 08:22:00;2022-04-06 15:52:00
1040;196;2022-04-06 08:22:00;2022-04-06 15:52:00
1041;58;2022-04-06 08:23:00;2022-04-06 14:41:00
1042;68;2022-04-06 08:23:00;2022-04-06 15:14:00
1043;79;2022-04-06 08:24:00;2022-04-06 14:18:00
1044;361;2022-04-06 08:24:00;2022-04-06 14:18:00
1045;87;2022-04-06 08:25:00;2022-04-06 15:21:00
1046;354;2022-04-06 08:25:00;2022-04-06 15:21:00
1047;48;2022-04-06 08:26:00;2022-04-06 15:36:00
1048;59;2022-04-06 08:28:00;2022-04-06 14:17:00
1049;40;2022-04-06 08:29:00;2022-04-06 14:17:00
1050;105;2022-04-06 08:29:00;2022-04-06 15:25:00
1051;336;2022-04-06 08:29:00;2022-04-06 15:25:00
1052;240;2022-04-06 08:29:00;2022-04-06 15:25:00
1053;205;2022-04-06 08:29:00;2022-04-06 15:25:00
1054;107;2022-04-06 08:29:00;2022-04-06 15:28:00
1055;334;2022-04-06 08:29:00;2022-04-06 15:28:00
1056;238;2022-04-06 08:29:00;2022-04-06 15:28:00
1057;203;2022-04-06 08:29:00;2022-04-06 15:28:00
1058;88;2022-04-06 08:30:00;2022-04-06 14:19:00
1059;353;2022-04-06 08:30:00;2022-04-06 14:19:00
1060;32;2022-04-06 08:30:00;2022-04-06 15:19:00
1061;372;2022-04-06 08:30:00;2022-04-06 15:19:00
1062;293;2022-04-06 08:30:00;2022-04-06 15:19:00
1063;256;2022-04-06 08:30:00;2022-04-06 15:19:00
1064;151;2022-04-06 08:30:00;2022-04-06 15:19:00
1065;47;2022-04-06 08:30:00;2022-04-06 15:43:00
1066;1;2022-04-06 08:30:00;2022-04-06 15:54:00
1067;46;2022-04-06 08:31:00;2022-04-06 14:57:00
1068;57;2022-04-06 08:33:00;2022-04-06 14:56:00
1069;60;2022-04-06 08:34:00;2022-04-06 14:23:00
1070;9;2022-04-06 08:37:00;2022-04-06 14:34:00
1071;394;2022-04-06 08:37:00;2022-04-06 14:34:00
1072;315;2022-04-06 08:37:00;2022-04-06 14:34:00
1073;278;2022-04-06 08:37:00;2022-04-06 14:34:00
1074;219;2022-04-06 08:37:00;2022-04-06 14:34:00
1075;184;2022-04-06 08:37:00;2022-04-06 14:34:00
1076;173;2022-04-06 08:37:00;2022-04-06 14:34:00
1077;136;2022-04-06 08:37:00;2022-04-06 14:34:00
1078;16;2022-04-06 08:39:00;2022-04-06 14:30:00
1079;387;2022-04-06 08:39:00;2022-04-06 14:30:00
1080;308;2022-04-06 08:39:00;2022-04-06 14:30:00
1081;271;2022-04-06 08:39:00;2022-04-06 14:30:00
1082;166;2022-04-06 08:39:00;2022-04-06 14:30:00
1083;129;2022-04-06 08:39:00;2022-04-06 14:30:00
1084;55;2022-04-06 08:39:00;2022-04-06 14:42:00
1085;42;2022-04-06 08:40:00;2022-04-06 15:14:00
1086;7;2022-04-06 08:41:00;2022-04-06 14:45:00
1087;396;2022-04-06 08:41:00;2022-04-06 14:45:00
1088;317;2022-04-06 08:41:00;2022-04-06 14:45:00
1089;280;2022-04-06 08:41:00;2022-04-06 14:45:00
1090;221;2022-04-06 08:41:00;2022-04-06 14:45:00
1091;186;2022-04-06 08:41:00;2022-04-06 14:45:00
1092;175;2022-04-06 08:41:00;2022-04-06 14:45:00
1093;138;2022-04-06 08:41:00;2022-04-06 14:45:00
1094;50;2022-04-06 08:41:00;2022-04-06 14:47:00
1095;41;2022-04-06 08:42:00;2022-04-06 14:37:00
1096;35;2022-04-06 08:42:00;2022-04-06 14:56:00
1097;369;2022-04-06 08:42:00;2022-04-06 14:56:00
1098;290;2022-04-06 08:42:00;2022-04-06 14:56:00
1099;253;2022-04-06 08:42:00;2022-04-06 14:56:00
1100;148;2022-04-06 08:42:00;2022-04-06 14:56:00
1101;31;2022-04-06 08:42:00;2022-04-06 15:55:00
1102;373;2022-04-06 08:42:00;2022-04-06 15:55:00
1103;294;2022-04-06 08:42:00;2022-04-06 15:55:00
1104;257;2022-04-06 08:42:00;2022-04-06 15:55:00
1105;152;2022-04-06 08:42:00;2022-04-06 15:55:00
1106;14;2022-04-06 08:43:00;2022-04-06 14:54:00
1107;389;2022-04-06 08:43:00;2022-04-06 14:54:00
1108;310;2022-04-06 08:43:00;2022-04-06 14:54:00
1109;273;2022-04-06 08:43:00;2022-04-06 14:54:00
1110;168;2022-04-06 08:43:00;2022-04-06 14:54:00
1111;131;2022-04-06 08:43:00;2022-04-06 14:54:00
1112;98;2022-04-06 08:44:00;2022-04-06 14:29:00
1113;343;2022-04-06 08:44:00;2022-04-06 14:29:00
1114;247;2022-04-06 08:44:00;2022-04-06 14:29:00
1115;212;2022-04-06 08:44:00;2022-04-06 14:29:00
1116;15;2022-04-06 08:44:00;2022-04-06 15:31:00
1117;388;2022-04-06 08:44:00;2022-04-06 15:31:00
1118;309;2022-04-06 08:44:00;2022-04-06 15:31:00
1119;272;2022-04-06 08:44:00;2022-04-06 15:31:00
1120;167;2022-04-06 08:44:00;2022-04-06 15:31:00
1121;130;2022-04-06 08:44:00;2022-04-06 15:31:00
1122;102;2022-04-06 08:45:00;2022-04-06 15:29:00
1123;339;2022-04-06 08:45:00;2022-04-06 15:29:00
1124;243;2022-04-06 08:45:00;2022-04-06 15:29:00
1125;208;2022-04-06 08:45:00;2022-04-06 15:29:00
1126;97;2022-04-06 08:45:00;2022-04-06 15:36:00
1127;344;2022-04-06 08:45:00;2022-04-06 15:36:00
1128;248;2022-04-06 08:45:00;2022-04-06 15:36:00
1129;213;2022-04-06 08:45:00;2022-04-06 15:36:00
1130;71;2022-04-06 08:46:00;2022-04-06 15:58:00
1131;21;2022-04-06 08:47:00;2022-04-06 14:54:00
1132;383;2022-04-06 08:47:00;2022-04-06 14:54:00
1133;304;2022-04-06 08:47:00;2022-04-06 14:54:00
1134;267;2022-04-06 08:47:00;2022-04-06 14:54:00
1135;162;2022-04-06 08:47:00;2022-04-06 14:54:00
1136;125;2022-04-06 08:47:00;2022-04-06 14:54:00
1137;123;2022-04-06 08:47:00;2022-04-06 14:54:00
1138;156;2022-04-06 08:47:00;2022-04-06 14:54:00
1139;303;2022-04-06 08:47:00;2022-04-06 14:54:00
1140;11;2022-04-06 08:47:00;2022-04-06 15:52:00
1141;392;2022-04-06 08:47:00;2022-04-06 15:52:00
1142;313;2022-04-06 08:47:00;2022-04-06 15:52:00
1143;276;2022-04-06 08:47:00;2022-04-06 15:52:00
1144;171;2022-04-06 08:47:00;2022-04-06 15:52:00
1145;134;2022-04-06 08:47:00;2022-04-06 15:52:00
1146;29;2022-04-06 08:53:00;2022-04-06 15:29:00
1147;375;2022-04-06 08:53:00;2022-04-06 15:29:00
1148;296;2022-04-06 08:53:00;2022-04-06 15:29:00
1149;259;2022-04-06 08:53:00;2022-04-06 15:29:00
1150;154;2022-04-06 08:53:00;2022-04-06 15:29:00
1151;54;2022-04-06 08:55:00;2022-04-06 14:52:00
1152;37;2022-04-06 08:55:00;2022-04-06 15:36:00
1153;367;2022-04-06 08:55:00;2022-04-06 15:36:00
1154;66;2022-04-06 08:56:00;2022-04-06 15:38:00
1155;26;2022-04-06 08:56:00;2022-04-06 15:51:00
1156;378;2022-04-06 08:56:00;2022-04-06 15:51:00
1157;299;2022-04-06 08:56:00;2022-04-06 15:51:00
1158;262;2022-04-06 08:56:00;2022-04-06 15:51:00
1159;157;2022-04-06 08:56:00;2022-04-06 15:51:00
1160;61;2022-04-06 08:57:00;2022-04-06 14:22:00
1161;90;2022-04-06 08:57:00;2022-04-06 14:30:00
1162;351;2022-04-06 08:57:00;2022-04-06 14:30:00
1163;36;2022-04-06 08:57:00;2022-04-06 14:50:00
1164;368;2022-04-06 08:57:00;2022-04-06 14:50:00
1165;67;2022-04-06 08:58:00;2022-04-06 14:32:00
1166;118;2022-04-06 08:58:00;2022-04-06 14:46:00
1167;324;2022-04-06 08:58:00;2022-04-06 14:46:00
1168;287;2022-04-06 08:58:00;2022-04-06 14:46:00
1169;228;2022-04-06 08:58:00;2022-04-06 14:46:00
1170;193;2022-04-06 08:58:00;2022-04-06 14:46:00
1171;182;2022-04-06 08:58:00;2022-04-06 14:46:00
1172;145;2022-04-06 08:58:00;2022-04-06 14:46:00
1173;117;2022-04-06 08:58:00;2022-04-06 14:52:00
1174;325;2022-04-06 08:58:00;2022-04-06 14:52:00
1175;288;2022-04-06 08:58:00;2022-04-06 14:52:00
1176;229;2022-04-06 08:58:00;2022-04-06 14:52:00
1177;194;2022-04-06 08:58:00;2022-04-06 14:52:00
1178;63;2022-04-06 08:59:00;2022-04-06 15:39:00
1179;53;2022-04-06 08:59:00;2022-04-06 15:48:00
1180;64;2022-04-07 07:07:00;2022-04-07 14:42:00
1181;128;2022-04-07 07:07:00;2022-04-07 14:42:00
1182;161;2022-04-07 07:07:00;2022-04-07 14:42:00
1183;275;2022-04-07 07:07:00;2022-04-07 14:42:00
1184;308;2022-04-07 07:07:00;2022-04-07 14:42:00
1185;377;2022-04-07 07:07:00;2022-04-07 14:42:00
1186;109;2022-04-07 07:10:00;2022-04-07 14:59:00
1187;129;2022-04-07 07:10:00;2022-04-07 14:59:00
1188;162;2022-04-07 07:10:00;2022-04-07 14:59:00
1189;276;2022-04-07 07:10:00;2022-04-07 14:59:00
1190;309;2022-04-07 07:10:00;2022-04-07 14:59:00
1191;378;2022-04-07 07:10:00;2022-04-07 14:59:00
1192;96;2022-04-07 07:11:00;2022-04-07 14:40:00
1193;130;2022-04-07 07:11:00;2022-04-07 14:40:00
1194;163;2022-04-07 07:11:00;2022-04-07 14:40:00
1195;277;2022-04-07 07:11:00;2022-04-07 14:40:00
1196;310;2022-04-07 07:11:00;2022-04-07 14:40:00
1197;379;2022-04-07 07:11:00;2022-04-07 14:40:00
1198;81;2022-04-07 07:12:00;2022-04-07 14:54:00
1199;131;2022-04-07 07:12:00;2022-04-07 14:54:00
1200;164;2022-04-07 07:12:00;2022-04-07 14:54:00
1201;278;2022-04-07 07:12:00;2022-04-07 14:54:00
1202;311;2022-04-07 07:12:00;2022-04-07 14:54:00
1203;380;2022-04-07 07:12:00;2022-04-07 14:54:00
1204;95;2022-04-07 07:12:00;2022-04-07 15:41:00
1205;132;2022-04-07 07:12:00;2022-04-07 15:41:00
1206;165;2022-04-07 07:12:00;2022-04-07 15:41:00
1207;279;2022-04-07 07:12:00;2022-04-07 15:41:00
1208;381;2022-04-07 07:12:00;2022-04-07 15:41:00
1209;38;2022-04-07 07:13:00;2022-04-07 15:23:00
1210;133;2022-04-07 07:13:00;2022-04-07 15:23:00
1211;166;2022-04-07 07:13:00;2022-04-07 15:23:00
1212;280;2022-04-07 07:13:00;2022-04-07 15:23:00
1213;382;2022-04-07 07:13:00;2022-04-07 15:23:00
1214;111;2022-04-07 07:16:00;2022-04-07 14:20:00
1215;134;2022-04-07 07:16:00;2022-04-07 14:20:00
1216;167;2022-04-07 07:16:00;2022-04-07 14:20:00
1217;281;2022-04-07 07:16:00;2022-04-07 14:20:00
1218;383;2022-04-07 07:16:00;2022-04-07 14:20:00
1219;67;2022-04-07 07:17:00;2022-04-07 14:25:00
1220;136;2022-04-07 07:17:00;2022-04-07 14:25:00
1221;169;2022-04-07 07:17:00;2022-04-07 14:25:00
1222;283;2022-04-07 07:17:00;2022-04-07 14:25:00
1223;385;2022-04-07 07:17:00;2022-04-07 14:25:00
1224;14;2022-04-07 07:17:00;2022-04-07 15:50:00
1225;135;2022-04-07 07:17:00;2022-04-07 15:50:00
1226;168;2022-04-07 07:17:00;2022-04-07 15:50:00
1227;282;2022-04-07 07:17:00;2022-04-07 15:50:00
1228;384;2022-04-07 07:17:00;2022-04-07 15:50:00
1229;105;2022-04-07 07:18:00;2022-04-07 15:37:00
1230;138;2022-04-07 07:18:00;2022-04-07 15:37:00
1231;171;2022-04-07 07:18:00;2022-04-07 15:37:00
1232;285;2022-04-07 07:18:00;2022-04-07 15:37:00
1233;387;2022-04-07 07:18:00;2022-04-07 15:37:00
1234;86;2022-04-07 07:18:00;2022-04-07 15:46:00
1235;137;2022-04-07 07:18:00;2022-04-07 15:46:00
1236;170;2022-04-07 07:18:00;2022-04-07 15:46:00
1237;284;2022-04-07 07:18:00;2022-04-07 15:46:00
1238;386;2022-04-07 07:18:00;2022-04-07 15:46:00
1239;97;2022-04-07 07:21:00;2022-04-07 15:26:00
1240;140;2022-04-07 07:21:00;2022-04-07 15:26:00
1241;173;2022-04-07 07:21:00;2022-04-07 15:26:00
1242;287;2022-04-07 07:21:00;2022-04-07 15:26:00
1243;389;2022-04-07 07:21:00;2022-04-07 15:26:00
1244;8;2022-04-07 07:21:00;2022-04-07 15:40:00
1245;139;2022-04-07 07:21:00;2022-04-07 15:40:00
1246;172;2022-04-07 07:21:00;2022-04-07 15:40:00
1247;286;2022-04-07 07:21:00;2022-04-07 15:40:00
1248;388;2022-04-07 07:21:00;2022-04-07 15:40:00
1249;55;2022-04-07 07:24:00;2022-04-07 14:40:00
1250;142;2022-04-07 07:24:00;2022-04-07 14:40:00
1251;175;2022-04-07 07:24:00;2022-04-07 14:40:00
1252;289;2022-04-07 07:24:00;2022-04-07 14:40:00
1253;391;2022-04-07 07:24:00;2022-04-07 14:40:00
1254;19;2022-04-07 07:24:00;2022-04-07 15:36:00
1255;141;2022-04-07 07:24:00;2022-04-07 15:36:00
1256;174;2022-04-07 07:24:00;2022-04-07 15:36:00
1257;288;2022-04-07 07:24:00;2022-04-07 15:36:00
1258;390;2022-04-07 07:24:00;2022-04-07 15:36:00
1259;7;2022-04-07 07:25:00;2022-04-07 14:58:00
1260;143;2022-04-07 07:25:00;2022-04-07 14:58:00
1261;176;2022-04-07 07:25:00;2022-04-07 14:58:00
1262;290;2022-04-07 07:25:00;2022-04-07 14:58:00
1263;392;2022-04-07 07:25:00;2022-04-07 14:58:00
1264;102;2022-04-07 07:26:00;2022-04-07 14:22:00
1265;144;2022-04-07 07:26:00;2022-04-07 14:22:00
1266;177;2022-04-07 07:26:00;2022-04-07 14:22:00
1267;291;2022-04-07 07:26:00;2022-04-07 14:22:00
1268;393;2022-04-07 07:26:00;2022-04-07 14:22:00
1269;31;2022-04-07 07:27:00;2022-04-07 15:50:00
1270;145;2022-04-07 07:27:00;2022-04-07 15:50:00
1271;178;2022-04-07 07:27:00;2022-04-07 15:50:00
1272;292;2022-04-07 07:27:00;2022-04-07 15:50:00
1273;394;2022-04-07 07:27:00;2022-04-07 15:50:00
1274;13;2022-04-07 07:29:00;2022-04-07 15:54:00
1275;146;2022-04-07 07:29:00;2022-04-07 15:54:00
1276;179;2022-04-07 07:29:00;2022-04-07 15:54:00
1277;293;2022-04-07 07:29:00;2022-04-07 15:54:00
1278;395;2022-04-07 07:29:00;2022-04-07 15:54:00
1279;2;2022-04-07 07:30:00;2022-04-07 14:22:00
1280;147;2022-04-07 07:30:00;2022-04-07 14:22:00
1281;180;2022-04-07 07:30:00;2022-04-07 14:22:00
1282;294;2022-04-07 07:30:00;2022-04-07 14:22:00
1283;396;2022-04-07 07:30:00;2022-04-07 14:22:00
1284;117;2022-04-07 07:30:00;2022-04-07 15:15:00
1285;148;2022-04-07 07:30:00;2022-04-07 15:15:00
1286;181;2022-04-07 07:30:00;2022-04-07 15:15:00
1287;295;2022-04-07 07:30:00;2022-04-07 15:15:00
1288;397;2022-04-07 07:30:00;2022-04-07 15:15:00
1289;79;2022-04-07 07:33:00;2022-04-07 14:54:00
1290;149;2022-04-07 07:33:00;2022-04-07 14:54:00
1291;182;2022-04-07 07:33:00;2022-04-07 14:54:00
1292;296;2022-04-07 07:33:00;2022-04-07 14:54:00
1293;398;2022-04-07 07:33:00;2022-04-07 14:54:00
1294;9;2022-04-07 07:38:00;2022-04-07 14:37:00
1295;150;2022-04-07 07:38:00;2022-04-07 14:37:00
1296;183;2022-04-07 07:38:00;2022-04-07 14:37:00
1297;297;2022-04-07 07:38:00;2022-04-07 14:37:00
1298;399;2022-04-07 07:38:00;2022-04-07 14:37:00
1299;78;2022-04-07 07:39:00;2022-04-07 14:33:00
1300;151;2022-04-07 07:39:00;2022-04-07 14:33:00
1301;184;2022-04-07 07:39:00;2022-04-07 14:33:00
1302;298;2022-04-07 07:39:00;2022-04-07 14:33:00
1303;400;2022-04-07 07:39:00;2022-04-07 14:33:00
1304;22;2022-04-07 07:40:00;2022-04-07 15:25:00
1305;152;2022-04-07 07:40:00;2022-04-07 15:25:00
1306;185;2022-04-07 07:40:00;2022-04-07 15:25:00
1307;299;2022-04-07 07:40:00;2022-04-07 15:25:00
1308;66;2022-04-07 07:42:00;2022-04-07 14:23:00
1309;153;2022-04-07 07:42:00;2022-04-07 14:23:00
1310;186;2022-04-07 07:42:00;2022-04-07 14:23:00
1311;300;2022-04-07 07:42:00;2022-04-07 14:23:00
1312;15;2022-04-07 07:43:00;2022-04-07 15:18:00
1313;188;2022-04-07 07:43:00;2022-04-07 15:18:00
1314;232;2022-04-07 07:43:00;2022-04-07 15:18:00
1315;1;2022-04-07 07:43:00;2022-04-07 15:58:00
1316;187;2022-04-07 07:43:00;2022-04-07 15:58:00
1317;231;2022-04-07 07:43:00;2022-04-07 15:58:00
1318;18;2022-04-07 07:46:00;2022-04-07 15:11:00
1319;189;2022-04-07 07:46:00;2022-04-07 15:11:00
1320;233;2022-04-07 07:46:00;2022-04-07 15:11:00
1321;33;2022-04-07 07:46:00;2022-04-07 15:19:00
1322;190;2022-04-07 07:46:00;2022-04-07 15:19:00
1323;234;2022-04-07 07:46:00;2022-04-07 15:19:00
1324;75;2022-04-07 07:47:00;2022-04-07 14:12:00
1325;191;2022-04-07 07:47:00;2022-04-07 14:12:00
1326;235;2022-04-07 07:47:00;2022-04-07 14:12:00
1327;108;2022-04-07 07:47:00;2022-04-07 15:28:00
1328;192;2022-04-07 07:47:00;2022-04-07 15:28:00
1329;236;2022-04-07 07:47:00;2022-04-07 15:28:00
1330;49;2022-04-07 07:49:00;2022-04-07 14:13:00
1331;193;2022-04-07 07:49:00;2022-04-07 14:13:00
1332;237;2022-04-07 07:49:00;2022-04-07 14:13:00
1333;116;2022-04-07 07:49:00;2022-04-07 15:32:00
1334;194;2022-04-07 07:49:00;2022-04-07 15:32:00
1335;238;2022-04-07 07:49:00;2022-04-07 15:32:00
1336;119;2022-04-07 07:50:00;2022-04-07 15:27:00
1337;195;2022-04-07 07:50:00;2022-04-07 15:27:00
1338;239;2022-04-07 07:50:00;2022-04-07 15:27:00
1339;39;2022-04-07 07:51:00;2022-04-07 14:54:00
1340;196;2022-04-07 07:51:00;2022-04-07 14:54:00
1341;240;2022-04-07 07:51:00;2022-04-07 14:54:00
1342;73;2022-04-07 07:52:00;2022-04-07 14:41:00
1343;198;2022-04-07 07:52:00;2022-04-07 14:41:00
1344;242;2022-04-07 07:52:00;2022-04-07 14:41:00
1345;312;2022-04-07 07:52:00;2022-04-07 14:41:00
1346;344;2022-04-07 07:52:00;2022-04-07 14:41:00
1347;92;2022-04-07 07:52:00;2022-04-07 14:53:00
1348;199;2022-04-07 07:52:00;2022-04-07 14:53:00
1349;243;2022-04-07 07:52:00;2022-04-07 14:53:00
1350;313;2022-04-07 07:52:00;2022-04-07 14:53:00
1351;345;2022-04-07 07:52:00;2022-04-07 14:53:00
1352;59;2022-04-07 07:52:00;2022-04-07 15:14:00
1353;197;2022-04-07 07:52:00;2022-04-07 15:14:00
1354;241;2022-04-07 07:52:00;2022-04-07 15:14:00
1355;98;2022-04-07 07:53:00;2022-04-07 14:39:00
1356;202;2022-04-07 07:53:00;2022-04-07 14:39:00
1357;246;2022-04-07 07:53:00;2022-04-07 14:39:00
1358;316;2022-04-07 07:53:00;2022-04-07 14:39:00
1359;348;2022-04-07 07:53:00;2022-04-07 14:39:00
1360;32;2022-04-07 07:53:00;2022-04-07 15:11:00
1361;200;2022-04-07 07:53:00;2022-04-07 15:11:00
1362;244;2022-04-07 07:53:00;2022-04-07 15:11:00
1363;314;2022-04-07 07:53:00;2022-04-07 15:11:00
1364;346;2022-04-07 07:53:00;2022-04-07 15:11:00
1365;84;2022-04-07 07:53:00;2022-04-07 15:43:00
1366;201;2022-04-07 07:53:00;2022-04-07 15:43:00
1367;245;2022-04-07 07:53:00;2022-04-07 15:43:00
1368;315;2022-04-07 07:53:00;2022-04-07 15:43:00
1369;347;2022-04-07 07:53:00;2022-04-07 15:43:00
1370;16;2022-04-07 07:54:00;2022-04-07 14:57:00
1371;203;2022-04-07 07:54:00;2022-04-07 14:57:00
1372;247;2022-04-07 07:54:00;2022-04-07 14:57:00
1373;317;2022-04-07 07:54:00;2022-04-07 14:57:00
1374;349;2022-04-07 07:54:00;2022-04-07 14:57:00
1375;104;2022-04-07 07:55:00;2022-04-07 15:18:00
1376;204;2022-04-07 07:55:00;2022-04-07 15:18:00
1377;248;2022-04-07 07:55:00;2022-04-07 15:18:00
1378;318;2022-04-07 07:55:00;2022-04-07 15:18:00
1379;350;2022-04-07 07:55:00;2022-04-07 15:18:00
1380;91;2022-04-07 07:56:00;2022-04-07 14:56:00
1381;93;2022-04-07 07:56:00;2022-04-07 14:56:00
